app_id,default_probability,repayment_probability,risk_score,recommendation,confidence,risk_category,top_risk_factors,actual_outcome,loan_amnt,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,purpose,title,dti,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,application_type,mort_acc,pub_rec_bankruptcies,issue_d,state
APP-169402,0.4520312146561246,0.5479687853438754,45.20312146561246,APPROVE_WITH_CONDITIONS,Low,Medium,loan sub-grade (lowers risk); interest rate (raises risk); home ownership (raises risk),Charged Off,17000.0, 36 months,11.53,560.84,B,B5,1 year,RENT,66000.0,Source Verified,credit_card,Credit card refinancing,13.75,9.0,0.0,13525.0,76.8,17.0,w,INDIVIDUAL,0.0,0.0,Aug-2015,AE
APP-199736,0.17671429591165286,0.8232857040883471,17.671429591165285,APPROVE,High,Low,loan sub-grade (lowers risk); annual income (lowers risk); debt-to-income ratio (lowers risk),Charged Off,10000.0, 36 months,13.11,337.47,B,B4,10+ years,MORTGAGE,175000.0,Source Verified,home_improvement,Home improvement,8.5,7.0,0.0,2344.0,40.4,26.0,f,INDIVIDUAL,3.0,0.0,Nov-2012,OR
APP-048776,0.26844272044912976,0.7315572795508702,26.844272044912977,APPROVE,High,Medium,loan sub-grade (lowers risk); interest rate (raises risk); 60-month term (raises risk),Fully Paid,10000.0, 60 months,7.89,202.24,A,A5,10+ years,MORTGAGE,125000.0,Source Verified,major_purchase,Major purchase,10.82,11.0,0.0,14690.0,36.4,33.0,f,INDIVIDUAL,6.0,0.0,Oct-2015,MO
APP-149162,0.49725332505156616,0.5027466749484338,49.725332505156615,APPROVE_WITH_CONDITIONS,Low,Medium,loan sub-grade (raises risk); interest rate (lowers risk); home ownership (lowers risk),Fully Paid,7000.0, 36 months,15.61,244.76,D,D1,10+ years,MORTGAGE,82000.0,Source Verified,home_improvement,Home improvement,20.94,12.0,0.0,5199.0,40.0,21.0,f,INDIVIDUAL,5.0,0.0,Mar-2015,UT
APP-137941,0.6657017312371563,0.33429826876284374,66.57017312371562,REVIEW_MANUAL,Medium,High,loan sub-grade (raises risk); 60-month term (raises risk); total credit lines (lowers risk),Fully Paid,9600.0, 60 months,14.91,227.94,D,D2,10+ years,RENT,65000.0,Source Verified,debt_consolidation,Debt Consolidation,13.72,20.0,0.0,8020.0,57.7,49.0,f,INDIVIDUAL,,0.0,Feb-2011,CA
APP-178929,0.28328778949632266,0.7167122105036774,28.328778949632266,APPROVE,High,Medium,loan sub-grade (lowers risk); interest rate (raises risk); home ownership (lowers risk),Fully Paid,16000.0, 36 months,10.16,517.48,B,B1,10+ years,MORTGAGE,60000.0,Not Verified,home_improvement,Add new bathroom and privacy fence loan,16.42,10.0,0.0,10821.0,47.7,18.0,f,INDIVIDUAL,2.0,0.0,May-2013,VA
APP-076011,0.8558961067026546,0.1441038932973454,85.58961067026546,REJECT,High,High,loan sub-grade (raises risk); interest rate (lowers risk); 60-month term (raises risk),Fully Paid,14775.0, 60 months,27.49,455.5,F,F4,10+ years,RENT,48000.0,Verified,debt_consolidation,Debt consolidation,26.08,8.0,0.0,14242.0,70.2,12.0,w,INDIVIDUAL,0.0,0.0,Oct-2016,NC
APP-010491,0.2914933747752004,0.7085066252247996,29.14933747752004,APPROVE,High,Medium,loan sub-grade (lowers risk); debt-to-income ratio (lowers risk); interest rate (raises risk),Fully Paid,10000.0, 36 months,10.99,327.34,B,B4,10+ years,MORTGAGE,98000.0,Source Verified,debt_consolidation,Debt consolidation,8.54,5.0,0.0,5921.0,81.1,11.0,f,INDIVIDUAL,3.0,0.0,Mar-2015,AR
APP-334869,0.3086694555328851,0.691330544467115,30.86694555328851,APPROVE_WITH_CONDITIONS,Medium,Medium,loan sub-grade (lowers risk); interest rate (raises risk); home ownership (lowers risk),Fully Paid,20000.0, 36 months,8.9,635.07,A,A5,3 years,MORTGAGE,60000.0,Verified,home_improvement,Front Porch,15.12,10.0,0.0,11899.0,65.0,16.0,w,INDIVIDUAL,1.0,0.0,Apr-2013,OK
APP-260437,0.3830284496469861,0.6169715503530139,38.302844964698615,APPROVE_WITH_CONDITIONS,Medium,Medium,loan sub-grade (lowers risk); revolving utilization (raises risk); interest rate (raises risk),Charged Off,5600.0, 36 months,11.67,185.12,B,B4,4 years,MORTGAGE,55000.0,Source Verified,debt_consolidation,Debt consolidation,16.56,13.0,0.0,10510.0,97.3,24.0,w,INDIVIDUAL,0.0,0.0,Aug-2014,SC
APP-285761,0.23830313833852604,0.761696861661474,23.830313833852603,APPROVE,High,Medium,loan sub-grade (lowers risk); interest rate (raises risk); annual income (lowers risk),Fully Paid,15000.0, 36 months,7.62,467.43,A,A3,7 years,MORTGAGE,134000.0,Not Verified,debt_consolidation,Pay off of a boat loan and a credit card,18.23,12.0,0.0,35261.0,74.1,29.0,w,INDIVIDUAL,4.0,0.0,Jan-2014,AP
APP-089266,0.3093492333929624,0.6906507666070376,30.93492333929624,APPROVE_WITH_CONDITIONS,Medium,Medium,loan sub-grade (lowers risk); interest rate (raises risk); monthly installment (raises risk),Fully Paid,24125.0, 36 months,10.99,789.71,B,B3,4 years,MORTGAGE,68500.0,Verified,debt_consolidation,Debt consolidation,20.62,10.0,0.0,29375.0,47.2,23.0,f,INDIVIDUAL,6.0,0.0,Oct-2014,RI
APP-050009,0.7719850538685568,0.22801494613144324,77.19850538685567,REJECT,High,High,loan sub-grade (raises risk); interest rate (lowers risk); 60-month term (raises risk),Fully Paid,8000.0, 60 months,21.36,218.06,F,F4,2 years,MORTGAGE,50000.0,Verified,home_improvement,makeover,6.84,10.0,0.0,3795.0,37.6,12.0,f,INDIVIDUAL,,0.0,May-2011,SD
APP-185445,0.4110867479675275,0.5889132520324725,41.108674796752744,APPROVE_WITH_CONDITIONS,Low,Medium,60-month term (raises risk); loan sub-grade (lowers risk); mortgage accounts (lowers risk),Charged Off,24000.0, 60 months,12.99,545.96,B,B5,,MORTGAGE,75000.0,Verified,debt_consolidation,Debt consolidation,16.86,11.0,0.0,5458.0,32.9,43.0,f,INDIVIDUAL,9.0,0.0,Feb-2014,FL
APP-224396,0.5318927578763343,0.4681072421236657,53.18927578763343,REVIEW_MANUAL,Low,High,loan sub-grade (raises risk); interest rate (lowers risk); high-risk grade (E/F/G) (lowers risk),Fully Paid,5000.0, 36 months,21.0,188.38,E,E2,10+ years,MORTGAGE,83134.0,Verified,other,Daycare Expense Loan,30.15,17.0,0.0,17941.0,66.4,40.0,f,INDIVIDUAL,7.0,0.0,Apr-2013,TX
APP-319265,0.3501401370026191,0.6498598629973809,35.014013700261906,APPROVE_WITH_CONDITIONS,Medium,Medium,loan sub-grade (lowers risk); monthly installment (lowers risk); home ownership (raises risk),Charged Off,2500.0, 36 months,11.99,83.03,B,B5,10+ years,RENT,50000.0,Not Verified,debt_consolidation,Debt consolidation,13.63,9.0,0.0,21646.0,47.2,17.0,f,INDIVIDUAL,3.0,0.0,Dec-2014,TN
APP-025896,0.4475581592576739,0.5524418407423262,44.755815925767386,APPROVE_WITH_CONDITIONS,Low,Medium,debt-to-income ratio (lowers risk); revolving utilization (lowers risk); total credit lines (raises risk),Fully Paid,8000.0, 36 months,12.69,268.36,C,C2,< 1 year,RENT,50000.0,Verified,other,Other,2.14,6.0,0.0,1933.0,7.5,7.0,f,INDIVIDUAL,0.0,0.0,May-2015,PA
APP-223371,0.2763150592990244,0.7236849407009756,27.63150592990244,APPROVE,High,Medium,loan sub-grade (lowers risk); interest rate (raises risk); employment length (raises risk),Fully Paid,8000.0, 36 months,7.9,250.33,A,A4,< 1 year,OWN,75000.0,Not Verified,credit_card,Credit Card Refinance,18.78,17.0,0.0,19270.0,28.1,25.0,f,INDIVIDUAL,3.0,0.0,Dec-2013,NJ
APP-111419,0.23422776312564556,0.7657722368743545,23.422776312564555,APPROVE,High,Medium,loan sub-grade (lowers risk); interest rate (raises risk); revolving utilization (lowers risk),Fully Paid,8400.0, 36 months,7.26,260.37,A,A4,7 years,MORTGAGE,60000.0,Not Verified,debt_consolidation,Debt consolidation,16.86,10.0,0.0,6734.0,20.4,29.0,w,INDIVIDUAL,1.0,0.0,Jul-2015,LA
APP-007022,0.6924904674968104,0.3075095325031896,69.24904674968104,REVIEW_MANUAL,Medium,High,open credit lines (raises risk); debt-to-income ratio (raises risk); loan sub-grade (raises risk),Fully Paid,8400.0, 36 months,14.65,289.76,C,C5,6 years,OWN,75000.0,Verified,debt_consolidation,Debt consolidation,35.9,39.0,1.0,5808.0,24.0,43.0,w,INDIVIDUAL,2.0,1.0,May-2015,MD
APP-233934,0.7517955153432065,0.24820448465679346,75.17955153432065,REJECT,High,High,debt-to-income ratio (raises risk); 60-month term (raises risk); revolving utilization (raises risk),Fully Paid,18000.0, 60 months,13.33,412.61,C,C3,< 1 year,RENT,55000.0,Not Verified,credit_card,Credit card refinancing,33.32,4.0,0.0,15130.0,95.2,20.0,w,INDIVIDUAL,0.0,0.0,May-2015,UT
APP-213995,0.4925961508422222,0.5074038491577778,49.25961508422222,APPROVE_WITH_CONDITIONS,Low,Medium,loan sub-grade (lowers risk); high-risk purpose (raises risk); interest rate (raises risk),Fully Paid,5000.0, 36 months,11.53,164.96,B,B5,7 years,RENT,44000.0,Source Verified,vacation,Vacation,17.0,9.0,0.0,2245.0,32.1,27.0,w,INDIVIDUAL,0.0,0.0,Jul-2015,DC
APP-359984,0.3514614045832028,0.6485385954167973,35.14614045832028,APPROVE_WITH_CONDITIONS,Medium,Medium,loan sub-grade (lowers risk); interest rate (raises risk); debt-to-income ratio (raises risk),Fully Paid,24000.0, 36 months,8.39,756.4,B,B1,10+ years,OWN,92000.0,Not Verified,debt_consolidation,Debt consolidation,29.81,8.0,0.0,11274.0,55.8,37.0,w,INDIVIDUAL,4.0,0.0,Feb-2016,LA
APP-334760,0.33594520837825903,0.664054791621741,33.594520837825904,APPROVE_WITH_CONDITIONS,Medium,Medium,loan sub-grade (lowers risk); interest rate (raises risk); monthly installment (raises risk),Fully Paid,28000.0, 36 months,7.26,867.9,A,A4,10+ years,RENT,123738.0,Verified,debt_consolidation,Debt consolidation,23.17,4.0,0.0,15516.0,73.2,22.0,w,INDIVIDUAL,0.0,0.0,Oct-2015,WI
APP-315294,0.5068035812243513,0.4931964187756487,50.68035812243513,REVIEW_MANUAL,Low,High,debt-to-income ratio (raises risk); loan sub-grade (lowers risk); home ownership (lowers risk),Fully Paid,7000.0, 36 months,13.65,238.06,C,C1,5 years,MORTGAGE,38000.0,Source Verified,credit_card,Credit card refinancing,34.24,12.0,0.0,15948.0,66.7,31.0,w,INDIVIDUAL,1.0,0.0,Mar-2014,AZ
APP-321253,0.7059175200086406,0.2940824799913594,70.59175200086406,REJECT,High,High,60-month term (raises risk); debt-to-income ratio (raises risk); derogatory public records (raises risk),Fully Paid,24000.0, 60 months,11.99,533.75,C,C1,10+ years,RENT,50000.0,Verified,debt_consolidation,Debt consolidation,26.07,14.0,4.0,23125.0,46.0,30.0,w,INDIVIDUAL,0.0,0.0,Dec-2015,AZ
APP-060987,0.2741818996226313,0.7258181003773687,27.418189962263128,APPROVE,High,Medium,loan sub-grade (lowers risk); interest rate (raises risk); debt-to-income ratio (raises risk),Charged Off,9250.0, 36 months,8.9,293.72,A,A5,9 years,MORTGAGE,50000.0,Verified,credit_card,consolidation loan,25.7,6.0,0.0,30455.0,63.3,28.0,w,INDIVIDUAL,5.0,0.0,Nov-2012,CT
APP-066777,0.5366029600500848,0.4633970399499152,53.660296005008476,REVIEW_MANUAL,Low,High,60-month term (raises risk); debt-to-income ratio (raises risk); home ownership (lowers risk),Fully Paid,10000.0, 60 months,12.99,227.48,C,C2,10+ years,MORTGAGE,54000.0,Not Verified,debt_consolidation,Debt consolidation,26.47,14.0,0.0,15383.0,55.1,36.0,w,INDIVIDUAL,5.0,0.0,Nov-2014,AA
APP-197202,0.43850789014702907,0.5614921098529709,43.850789014702904,APPROVE_WITH_CONDITIONS,Low,Medium,loan sub-grade (lowers risk); 60-month term (raises risk); annual income (lowers risk),Fully Paid,25000.0, 60 months,10.99,543.44,B,B4,10+ years,MORTGAGE,150000.0,Not Verified,debt_consolidation,Debt consolidation,21.82,17.0,0.0,28796.0,80.2,37.0,w,INDIVIDUAL,3.0,0.0,Aug-2015,NH
APP-072047,0.5587782591859886,0.44122174081401144,55.87782591859886,REVIEW_MANUAL,Low,High,loan sub-grade (raises risk); interest rate (lowers risk); total credit lines (raises risk),Fully Paid,4000.0, 36 months,16.29,141.21,D,D2,8 years,MORTGAGE,15000.0,Verified,debt_consolidation,Debt consolidation,11.04,2.0,0.0,4372.0,84.1,4.0,f,INDIVIDUAL,0.0,0.0,Sep-2014,MI
APP-029156,0.24263355314769994,0.7573664468523,24.263355314769992,APPROVE,High,Medium,loan sub-grade (lowers risk); interest rate (raises risk); has bankruptcy record (lowers risk),Fully Paid,6000.0, 36 months,7.89,187.72,A,A5,4 years,RENT,85000.0,Verified,debt_consolidation,Debt consolidation,10.08,9.0,1.0,1528.0,12.6,28.0,w,INDIVIDUAL,0.0,1.0,May-2015,AR
APP-345784,0.5747282416465905,0.42527175835340947,57.47282416465905,REVIEW_MANUAL,Low,High,60-month term (raises risk); loan sub-grade (raises risk); revolving utilization (raises risk),Fully Paid,32000.0, 60 months,13.99,744.42,C,C4,10+ years,MORTGAGE,98000.0,Verified,debt_consolidation,Debt consolidation,21.55,10.0,0.0,34279.0,81.4,19.0,w,INDIVIDUAL,4.0,0.0,Aug-2015,TX
APP-263049,0.4817802605030703,0.5182197394969297,48.17802605030703,APPROVE_WITH_CONDITIONS,Low,Medium,loan sub-grade (lowers risk); debt-to-income ratio (raises risk); interest rate (raises risk),Fully Paid,12000.0, 36 months,10.99,392.81,B,B4,2 years,RENT,38000.0,Verified,credit_card,Credit card refinancing,27.98,15.0,0.0,11728.0,30.9,40.0,w,INDIVIDUAL,0.0,0.0,Aug-2015,MA
APP-131023,0.6657738341717953,0.33422616582820475,66.57738341717952,REVIEW_MANUAL,Medium,High,loan sub-grade (raises risk); interest rate (lowers risk); debt-to-income ratio (raises risk),Fully Paid,7475.0, 36 months,17.57,268.63,D,D4,4 years,OWN,32000.0,Source Verified,home_improvement,Home improvement,23.97,7.0,0.0,5034.0,33.3,9.0,w,INDIVIDUAL,0.0,0.0,Oct-2014,DE
APP-175812,0.3142213616220912,0.6857786383779088,31.422136162209117,APPROVE_WITH_CONDITIONS,Medium,Medium,loan sub-grade (lowers risk); interest rate (raises risk); home ownership (lowers risk),Fully Paid,7200.0, 36 months,9.49,230.61,B,B2,9 years,MORTGAGE,55000.0,Not Verified,debt_consolidation,Debt consolidation,18.79,9.0,0.0,11846.0,50.4,29.0,f,INDIVIDUAL,2.0,0.0,Nov-2014,ND
APP-369887,0.424028939469557,0.575971060530443,42.4028939469557,APPROVE_WITH_CONDITIONS,Low,Medium,loan sub-grade (lowers risk); home ownership (raises risk); 60-month term (lowers risk),Fully Paid,12500.0, 36 months,13.67,425.22,B,B5,3 years,RENT,60000.0,Verified,debt_consolidation,Debt consolidation ,16.12,13.0,0.0,10414.0,74.4,38.0,f,INDIVIDUAL,0.0,0.0,Oct-2013,NY
APP-009054,0.7710339796426842,0.22896602035731584,77.10339796426841,REJECT,High,High,loan sub-grade (raises risk); interest rate (lowers risk); debt-to-income ratio (raises risk),Charged Off,5000.0, 36 months,22.15,191.35,E,E5,3 years,RENT,37000.0,Verified,debt_consolidation,Debt consolidation,32.08,30.0,0.0,6313.0,66.5,53.0,f,INDIVIDUAL,0.0,0.0,Sep-2014,DC
APP-125707,0.5293301987460173,0.4706698012539827,52.933019874601726,REVIEW_MANUAL,Low,High,loan sub-grade (raises risk); interest rate (lowers risk); home ownership (raises risk),Fully Paid,19200.0, 36 months,17.1,685.49,C,C5,10+ years,RENT,80000.0,Not Verified,debt_consolidation,CreditCardsPayoff,22.05,10.0,0.0,16413.0,78.9,25.0,f,INDIVIDUAL,0.0,0.0,Sep-2013,NJ
APP-326478,0.286121002151893,0.713878997848107,28.6121002151893,APPROVE,High,Medium,loan sub-grade (lowers risk); interest rate (raises risk); 60-month term (lowers risk),Fully Paid,20000.0, 36 months,5.32,602.3,A,A1,10+ years,OWN,72000.0,Source Verified,debt_consolidation,Debt consolidation,14.05,11.0,0.0,21858.0,75.6,16.0,w,INDIVIDUAL,1.0,0.0,Jul-2015,OK
APP-142465,0.34040316394686243,0.6595968360531376,34.04031639468624,APPROVE_WITH_CONDITIONS,Medium,Medium,loan sub-grade (lowers risk); interest rate (raises risk); revolving utilization (raises risk),Fully Paid,24000.0, 36 months,10.15,776.11,B,B2,1 year,MORTGAGE,75000.0,Verified,credit_card,Credit card refinancing,19.95,8.0,0.0,11937.0,87.1,12.0,w,INDIVIDUAL,0.0,0.0,Oct-2014,RI
APP-360341,0.42632731377840943,0.5736726862215906,42.63273137784094,APPROVE_WITH_CONDITIONS,Low,Medium,loan sub-grade (lowers risk); annual income (lowers risk); interest rate (raises risk),Charged Off,16800.0, 36 months,11.67,555.36,B,B4,4 years,RENT,165000.0,Source Verified,debt_consolidation,Debt consolidation,20.37,12.0,0.0,34382.0,64.1,16.0,w,INDIVIDUAL,0.0,0.0,Jun-2014,NH
APP-264872,0.3271859753414988,0.6728140246585013,32.71859753414988,APPROVE_WITH_CONDITIONS,Medium,Medium,loan sub-grade (lowers risk); interest rate (raises risk); debt-to-income ratio (raises risk),Fully Paid,8200.0, 36 months,7.12,253.65,A,A3,,MORTGAGE,19236.0,Verified,credit_card,Credit card refinancing,33.37,10.0,0.0,7018.0,27.6,26.0,w,INDIVIDUAL,1.0,0.0,Oct-2014,AE
APP-374615,0.41582853074306847,0.5841714692569315,41.58285307430685,APPROVE_WITH_CONDITIONS,Low,Medium,debt-to-income ratio (lowers risk); loan issue year (lowers risk); revolving utilization (raises risk),Fully Paid,8000.0, 36 months,13.61,271.91,C,C2,2 years,RENT,60000.0,Source Verified,debt_consolidation,get out of debt,10.82,10.0,0.0,7004.0,82.4,18.0,f,INDIVIDUAL,,0.0,Sep-2010,MD
APP-009879,0.567058199619021,0.43294180038097896,56.7058199619021,REVIEW_MANUAL,Low,High,monthly installment (raises risk); loan sub-grade (raises risk); revolving utilization (raises risk),Fully Paid,35000.0, 36 months,13.99,1196.05,C,C4,1 year,RENT,85000.0,Verified,credit_card,Credit card refinancing,23.73,7.0,0.0,53916.0,95.9,23.0,w,INDIVIDUAL,4.0,0.0,Jan-2016,WA
APP-145075,0.4512320902405299,0.5487679097594701,45.12320902405299,APPROVE_WITH_CONDITIONS,Low,Medium,loan sub-grade (raises risk); interest rate (lowers risk); debt-to-income ratio (lowers risk),Charged Off,13600.0, 36 months,17.27,486.71,C,C5,3 years,RENT,81000.0,Not Verified,debt_consolidation,debt,8.13,12.0,0.0,11030.0,45.8,13.0,f,INDIVIDUAL,0.0,0.0,Oct-2012,ND
APP-338467,0.44901573099329306,0.5509842690067069,44.901573099329305,APPROVE_WITH_CONDITIONS,Low,Medium,loan sub-grade (lowers risk); revolving utilization (raises risk); home ownership (raises risk),Charged Off,10000.0, 36 months,14.33,343.39,C,C1,5 years,RENT,57000.0,Verified,debt_consolidation,Debt Consolidation,15.81,10.0,0.0,7847.0,82.6,18.0,f,INDIVIDUAL,0.0,0.0,Nov-2012,NC
APP-224772,0.5176356219562331,0.48236437804376686,51.763562195623315,REVIEW_MANUAL,Low,High,debt-to-income ratio (raises risk); home ownership (raises risk); interest rate (lowers risk),Fully Paid,8325.0, 36 months,15.31,289.86,C,C2,2 years,RENT,58000.0,Verified,debt_consolidation,Debt consolidation,24.25,10.0,0.0,6707.0,75.4,16.0,f,INDIVIDUAL,0.0,0.0,Sep-2012,AA
APP-094373,0.7593935484549487,0.24060645154505134,75.93935484549486,REJECT,High,High,loan sub-grade (raises risk); interest rate (lowers risk); 60-month term (raises risk),Fully Paid,22300.0, 60 months,22.45,621.63,E,E5,10+ years,RENT,62000.0,Verified,debt_consolidation,Debt consolidation,27.51,6.0,1.0,3917.0,33.0,23.0,f,INDIVIDUAL,2.0,1.0,Mar-2014,TX
APP-307880,0.4947786866926864,0.5052213133073136,49.47786866926864,APPROVE_WITH_CONDITIONS,Low,Medium,interest rate (lowers risk); open credit lines (raises risk); employment length (raises risk),Fully Paid,20000.0, 36 months,15.8,701.17,C,C3,< 1 year,OWN,75000.0,Verified,debt_consolidation,Loan,21.12,19.0,0.0,21755.0,41.1,38.0,w,INDIVIDUAL,0.0,0.0,Dec-2012,TX
APP-304449,0.32768231267032555,0.6723176873296745,32.768231267032554,APPROVE_WITH_CONDITIONS,Medium,Medium,loan sub-grade (lowers risk); interest rate (raises risk); debt-to-income ratio (raises risk),Fully Paid,15000.0, 36 months,9.17,478.19,B,B2,10+ years,MORTGAGE,86500.0,Not Verified,debt_consolidation,Debt consolidation,23.68,10.0,0.0,15798.0,45.4,26.0,w,INDIVIDUAL,2.0,0.0,Jan-2016,CO
APP-007932,0.30129958184370415,0.6987004181562959,30.129958184370416,APPROVE_WITH_CONDITIONS,Medium,Medium,loan sub-grade (lowers risk); interest rate (raises risk); open credit lines (raises risk),Charged Off,7000.0, 36 months,8.39,220.62,A,A5,10+ years,RENT,64000.0,Source Verified,debt_consolidation,Debt consolidation,14.46,22.0,0.0,3004.0,27.2,28.0,w,INDIVIDUAL,0.0,0.0,Jun-2014,AP
APP-395966,0.1669523609952135,0.8330476390047865,16.69523609952135,APPROVE,High,Low,loan sub-grade (lowers risk); interest rate (raises risk); revolving utilization (lowers risk),Fully Paid,17300.0, 36 months,6.03,526.54,A,A1,4 years,MORTGAGE,52000.0,Not Verified,debt_consolidation,Help me give Discover the boot!,18.62,9.0,0.0,807.0,3.1,37.0,f,INDIVIDUAL,2.0,0.0,May-2012,WI
APP-276559,0.38109707053792136,0.6189029294620787,38.109707053792135,APPROVE_WITH_CONDITIONS,Medium,Medium,debt-to-income ratio (lowers risk); loan sub-grade (lowers risk); interest rate (raises risk),Fully Paid,5600.0, 36 months,11.11,183.63,B,B5,< 1 year,RENT,35000.0,Not Verified,major_purchase,Luxory Loan,4.63,7.0,0.0,1967.0,16.8,7.0,f,INDIVIDUAL,,0.0,Jan-2011,DE
APP-287286,0.22989790263627455,0.7701020973637255,22.989790263627455,APPROVE,High,Medium,loan sub-grade (lowers risk); total credit lines (lowers risk); annual income (lowers risk),Charged Off,9800.0, 36 months,10.15,316.91,B,B2,1 year,MORTGAGE,170000.0,Verified,credit_card,Credit card refinancing,17.49,23.0,1.0,17442.0,70.9,69.0,w,INDIVIDUAL,3.0,1.0,Oct-2014,MO
APP-162301,0.6574744003146615,0.34252559968533847,65.74744003146616,REVIEW_MANUAL,Medium,High,loan sub-grade (raises risk); 60-month term (raises risk); debt-to-income ratio (raises risk),Fully Paid,23000.0, 60 months,14.65,542.96,C,C5,2 years,MORTGAGE,60000.0,Source Verified,debt_consolidation,Debt consolidation,27.37,18.0,0.0,17973.0,56.3,37.0,w,INDIVIDUAL,4.0,0.0,Jun-2015,VA
APP-023547,0.6609241252964732,0.33907587470352685,66.09241252964732,REVIEW_MANUAL,Medium,High,loan sub-grade (raises risk); interest rate (lowers risk); 60-month term (raises risk),Charged Off,12000.0, 60 months,19.52,314.74,E,E2,10+ years,MORTGAGE,75000.0,Source Verified,credit_card,Credit card refinancing,12.88,14.0,1.0,18671.0,71.3,18.0,w,INDIVIDUAL,1.0,1.0,Jul-2014,DC
APP-056169,0.43998834301297307,0.5600116569870269,43.99883430129731,APPROVE_WITH_CONDITIONS,Low,Medium,60-month term (raises risk); debt-to-income ratio (lowers risk); home ownership (lowers risk),Charged Off,24000.0, 60 months,14.47,564.31,C,C2,8 years,MORTGAGE,80000.0,Source Verified,debt_consolidation,Debt 1,10.91,8.0,0.0,19194.0,44.1,15.0,f,INDIVIDUAL,3.0,0.0,Dec-2013,AA
APP-384621,0.35485593139246063,0.6451440686075394,35.48559313924606,APPROVE_WITH_CONDITIONS,Medium,Medium,loan sub-grade (lowers risk); debt-to-income ratio (lowers risk); home ownership (raises risk),Fully Paid,7000.0, 36 months,12.85,235.36,B,B4,3 years,RENT,44000.0,Not Verified,credit_card,Credit card refinancing,6.98,10.0,0.0,4726.0,41.8,12.0,f,INDIVIDUAL,0.0,0.0,Feb-2014,PA
APP-267751,0.6652898160533463,0.33471018394665375,66.52898160533462,REVIEW_MANUAL,Medium,High,60-month term (raises risk); debt-to-income ratio (lowers risk); has public record (raises risk),Fully Paid,12000.0, 60 months,14.98,285.36,C,C3,8 years,OWN,68250.0,Verified,credit_card,Credit card refinancing,8.14,12.0,1.0,16134.0,77.2,13.0,w,INDIVIDUAL,0.0,0.0,Jan-2014,OK
APP-371965,0.5910178007957618,0.4089821992042382,59.10178007957618,REVIEW_MANUAL,Low,High,60-month term (raises risk); loan sub-grade (raises risk); open credit lines (raises risk),Fully Paid,20000.0, 60 months,13.67,461.96,C,C4,10+ years,MORTGAGE,80000.0,Not Verified,debt_consolidation,Debt consolidation,20.58,22.0,0.0,20541.0,42.4,34.0,w,INDIVIDUAL,2.0,0.0,Nov-2015,HI
APP-081028,0.7034166469368033,0.2965833530631967,70.34166469368033,REJECT,High,High,loan sub-grade (raises risk); interest rate (lowers risk); 60-month term (raises risk),Fully Paid,12000.0, 60 months,19.99,317.86,E,E1,10+ years,RENT,100000.0,Source Verified,debt_consolidation,Debt consolidation,18.14,16.0,0.0,19265.0,84.1,24.0,w,INDIVIDUAL,0.0,0.0,Feb-2016,NJ
APP-143269,0.7368263057211965,0.26317369427880355,73.68263057211965,REJECT,High,High,loan sub-grade (raises risk); interest rate (lowers risk); high-risk grade (E/F/G) (lowers risk),Charged Off,13550.0, 36 months,25.78,544.36,F,F5,9 years,MORTGAGE,80000.0,Source Verified,other,Other,16.39,10.0,0.0,11073.0,55.4,13.0,w,INDIVIDUAL,1.0,0.0,Sep-2015,WA
APP-252756,0.4581657556013942,0.5418342443986057,45.81657556013942,APPROVE_WITH_CONDITIONS,Low,Medium,loan sub-grade (lowers risk); debt-to-income ratio (raises risk); home ownership (raises risk),Fully Paid,15000.0, 36 months,12.49,501.74,B,B4,4 years,RENT,62000.0,Verified,debt_consolidation,Debt consolidation,26.17,10.0,0.0,26541.0,64.7,29.0,w,INDIVIDUAL,0.0,0.0,May-2014,ME
APP-078227,0.33297598548045515,0.6670240145195449,33.297598548045514,APPROVE_WITH_CONDITIONS,Medium,Medium,debt-to-income ratio (lowers risk); home ownership (lowers risk); 60-month term (lowers risk),Fully Paid,15000.0, 36 months,15.1,520.72,C,C2,7 years,MORTGAGE,90000.0,Not Verified,home_improvement,home improvement,6.61,9.0,0.0,9488.0,60.8,16.0,f,INDIVIDUAL,1.0,0.0,Nov-2013,MD
APP-268503,0.6998870755035038,0.3001129244964962,69.98870755035038,REVIEW_MANUAL,Medium,High,loan sub-grade (raises risk); interest rate (lowers risk); 60-month term (raises risk),Charged Off,30000.0, 60 months,20.2,798.16,E,E3,1 year,RENT,93400.0,Verified,debt_consolidation,Debt consolidation,14.04,18.0,0.0,7873.0,60.1,39.0,f,INDIVIDUAL,3.0,0.0,Oct-2014,AL
APP-068292,0.7045037690550894,0.2954962309449106,70.45037690550893,REJECT,High,High,loan sub-grade (raises risk); interest rate (lowers risk); home ownership (raises risk),Charged Off,11875.0, 36 months,16.99,423.32,D,D3,8 years,RENT,56000.0,Not Verified,debt_consolidation,Debt consolidation,19.23,15.0,0.0,12617.0,79.9,24.0,f,INDIVIDUAL,0.0,0.0,Oct-2014,AK
